,AGG,TARGET,SCORING_PREDICT,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_EMPLOYED_PERCENT,REGION_POPULATION_RELATIVE,CNT_CHILDREN,AMT_CREDIT_qcut,DAYS_BIRTH_qcut,ANNUITY_INCOME_PERCENT_qcut
503,max,0.0,99.0,432000.0,432567.0,48825.0,216000.0,0.25,37.0,14543.0,7883.0,0.54,0.07,5.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.19, 0.25]"
504,mean,0.0,89.85692425401683,285860.48928844684,325873.65149196633,20445.31637337414,123763.89556235654,0.1657498087222649,16.934583014537107,13187.166794185157,2052.123182861515,0.15538255547054294,0.01972838561591461,0.8699311400153023,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
505,min,0.0,33.0,0.0,254799.0,8622.0,52470.0,0.15,8.0,11795.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
506,q10,0.0,78.0,225000.0,269550.0,13500.0,90000.0,0.15,11.0,12063.2,299.3,0.02,0.01,0.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
507,q25,0.0,87.0,238500.0,283419.0,16524.0,90000.0,0.15,14.0,12507.25,715.0,0.05,0.01,0.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
508,median,0.0,93.0,270000.0,315000.0,19530.0,112500.0,0.16,18.0,13206.5,1601.0,0.12,0.02,1.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
509,q75,0.0,96.0,328500.0,360000.0,23319.0,135000.0,0.18,20.0,13882.5,3021.75,0.23,0.03,2.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
510,q90,0.0,98.0,360000.0,405000.0,28664.600000000006,180000.0,0.19,21.0,14270.0,4548.0,0.35,0.03,2.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
511,max,0.0,99.0,900000.0,432567.0,51165.0,292500.0,0.19,37.0,14545.0,7693.0,0.54,0.07,5.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.14, 0.19]"
512,mean,0.0,88.5,294800.7928176796,333003.6988950276,25444.946132596684,82756.30524861878,0.3161464088397791,14.011049723756907,13140.35773480663,1976.4558011049724,0.15033149171270713,0.0190331491712705,1.022099447513812,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
513,min,0.0,42.0,180000.0,254799.0,9212.0,27000.0,0.26,8.0,11798.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
514,q10,0.0,74.3,225000.0,269550.0,17098.2,54000.0,0.26,9.0,12047.3,298.3,0.02,0.01,0.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
515,q25,0.0,85.0,247500.0,284400.0,19745.0,67500.0,0.27,10.0,12480.5,730.0,0.05,0.01,0.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
516,median,0.0,92.0,283500.0,328365.0,24300.0,76500.0,0.3,13.5,13120.5,1570.5,0.12,0.02,1.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
517,q75,0.0,96.0,337500.0,381528.0,30272.0,90000.0,0.34,17.0,13811.75,2871.0,0.21,0.03,2.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
518,q90,0.0,97.0,367650.00000000023,405000.0,35820.00000000001,115650.0000000002,0.39700000000000046,20.0,14277.9,4367.4000000000015,0.33,0.03,2.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
519,max,0.0,99.0,432000.0,432567.0,50040.0,180000.0,0.85,31.0,14544.0,7664.0,0.54,0.07,5.0,"(254700.0, 432567.0]","(11794.0, 14545.0]","(0.25, 2.0]"
520,mean,0.0,88.86331849968214,274465.479020979,315570.0823267641,18762.494278448823,150918.034647171,0.12478703115066776,17.83089637635092,10220.579148124603,1275.6338207247297,0.12315003178639504,0.020855054036872493,0.5133502860775588,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
521,min,0.0,39.0,0.0,254799.0,8356.0,67500.0,0.11,8.0,7680.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
522,q10,0.0,77.0,225000.0,269550.0,13500.0,112500.0,0.11,12.0,8677.0,240.0,0.02,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
523,q25,0.0,85.0,234000.0,270000.0,14630.0,112500.0,0.12,15.0,9487.5,514.25,0.05,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
524,median,0.0,91.0,270000.0,307287.0,17761.0,135000.0,0.12,19.0,10338.0,1021.5,0.1,0.02,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
525,q75,0.0,95.0,315000.0,343800.0,21549.0,180000.0,0.13,20.0,11088.75,1770.0,0.17,0.03,1.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
526,q90,0.0,97.0,360000.0,385164.0,25942.5,202500.0,0.14,21.0,11524.0,2720.0,0.26,0.04,2.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
527,max,0.0,99.0,450000.0,432567.0,50602.0,378000.0,0.14,38.0,11793.0,4849.0,0.42,0.07,19.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.1, 0.14]"
528,mean,0.0,91.32452366318377,273131.36385986477,304769.69237861095,15863.765826674862,208409.1779348494,0.08087277197295663,20.261524277811922,10208.555931161647,1369.4631223110018,0.13183159188690804,0.023189920098340804,0.509219422249539,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
529,min,0.0,43.0,0.0,254799.0,0.0,85500.0,0.0,0.0,7681.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
530,q10,0.0,81.0,225000.0,270000.0,11768.0,135000.0,0.05,15.0,8561.8,248.3,0.03,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
531,q25,0.0,89.0,238500.0,270000.0,13500.0,157500.0,0.07,18.0,9433.0,555.5,0.06,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
532,median,0.0,94.0,270000.0,284400.0,13905.0,189000.0,0.09,20.0,10350.5,1114.0,0.11,0.02,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
533,q75,0.0,96.0,283500.0,331653.0,18184.0,225000.0,0.1,21.0,11109.75,1954.75,0.19,0.03,1.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
534,q90,0.0,98.0,337500.0,373500.0,21897.0,292500.0,0.1,26.0,11532.0,2889.2000000000016,0.27,0.05,2.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
535,max,0.0,99.0,675000.0,432567.0,41922.0,1575000.0,0.1,38.0,11793.0,5140.0,0.44,0.07,4.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
536,mean,0.0,85.94161756829138,286643.8323513658,328395.09962506697,23697.550615961434,107976.76057846814,0.22044991965720412,14.768077129084093,10056.179967862881,1217.7070166041779,0.1191215854311732,0.01845206213176239,0.5377611140867702,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
537,min,0.0,39.0,180000.0,254799.0,8928.0,38700.0,0.2,8.0,7489.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
538,q10,0.0,71.60000000000002,225000.0,269550.0,15966.0,67500.0,0.2,9.0,8545.6,230.0,0.02,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
539,q25,0.0,81.0,238500.0,284400.0,18688.5,90000.0,0.21,12.0,9183.0,517.0,0.05,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
540,median,0.0,89.0,270000.0,315000.0,22599.0,112500.0,0.22,15.0,10141.0,971.0,0.1,0.02,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
541,q75,0.0,94.0,324000.0,366282.0,27875.5,130500.0,0.23,18.0,10902.5,1657.0,0.165,0.02,1.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
542,q90,0.0,96.0,360000.0,405000.0,32328.0,148500.0,0.25,20.0,11468.0,2613.0000000000005,0.25,0.03,2.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
543,max,0.0,99.0,432000.0,432567.0,51399.0,225000.0,0.25,37.0,11793.0,4770.0,0.41,0.07,3.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.19, 0.25]"
544,mean,0.0,87.41429029157321,281133.50304389617,322881.44985581544,21072.033963473245,126374.94713232938,0.16731816725408585,16.25889138096764,10167.487343800065,1250.471323293816,0.12083947452739449,0.019538609420057904,0.5248317846843961,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
545,min,0.0,31.0,0.0,254799.0,9414.0,53478.0,0.15,8.0,7695.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
546,q10,0.0,74.0,225000.0,269550.0,13761.0,90000.0,0.15,11.0,8616.0,240.0,0.02,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
547,q25,0.0,83.0,238500.0,276278.0,16839.0,99000.0,0.15,13.0,9361.0,518.0,0.05,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
548,median,0.0,90.0,270000.0,314100.0,20250.0,117000.0,0.17,16.0,10234.0,1004.0,0.1,0.02,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
549,q75,0.0,94.0,315000.0,360000.0,24350.0,135000.0,0.18,20.0,11041.0,1758.0,0.17,0.03,1.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
550,q90,0.0,97.0,360000.0,405000.0,29079.0,180000.0,0.19,21.0,11500.0,2639.0,0.25,0.03,2.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
551,max,0.0,99.0,450000.0,432567.0,49428.0,315000.0,0.19,37.0,11791.0,4903.0,0.42,0.07,5.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.14, 0.19]"
552,mean,0.0,85.78999018645732,295892.45240431797,333041.4337585869,26470.87438665358,86855.50736015702,0.3129735034347392,13.462217860647694,10198.410206084396,1223.2649656526005,0.11846908734053004,0.018302257114818313,0.6408243375858685,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
553,min,0.0,41.0,180000.0,255830.0,10498.0,27000.0,0.26,8.0,7784.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
554,q10,0.0,71.0,225000.0,269550.0,17316.0,54000.0,0.26,9.0,8662.2,207.0,0.02,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
555,q25,0.0,80.0,243000.0,284400.0,20776.5,67500.0,0.27,10.0,9558.5,445.0,0.05,0.01,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
556,median,0.0,88.0,288000.0,327024.0,25330.0,88686.0,0.29,13.0,10253.0,1022.0,0.1,0.02,0.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
557,q75,0.0,94.0,337500.0,379244.5,31131.0,112500.0,0.33,15.0,10999.0,1734.5,0.17,0.02,1.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
558,q90,0.0,96.0,373500.0,408780.0,36908.600000000006,121500.0,0.38,19.0,11461.4,2668.0,0.26,0.03,2.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
559,max,0.0,99.0,432000.0,432567.0,50602.0,180000.0,1.0,37.0,11791.0,4788.0,0.41,0.05,4.0,"(254700.0, 432567.0]","(7488.999, 11794.0]","(0.25, 2.0]"
560,mean,0.0,94.71814974519796,277873.6134849079,319509.7212857703,16586.05135241082,133265.42375539005,0.1252097216777734,20.19874558996472,22320.156017248137,1011.3637789102313,0.04626421011368091,0.020932967463740005,0.023520188161505293,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
561,min,0.0,57.0,0.0,254799.0,8302.0,58500.0,0.11,8.0,20580.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
562,q10,0.0,89.0,225000.0,269550.0,12002.0,90000.0,0.11,14.0,20903.0,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
563,q25,0.0,94.0,229500.0,278482.5,13500.0,112500.0,0.12,18.0,21349.5,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
564,median,0.0,96.0,270000.0,312768.0,16011.0,135000.0,0.12,20.0,22201.0,0.0,0.0,0.02,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
565,q75,0.0,98.0,315000.0,355536.0,18590.0,153000.0,0.14,23.0,23203.5,295.0,0.01,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
566,q90,0.0,98.0,360000.0,397881.0,21600.0,180000.0,0.14,27.0,23957.0,3536.0,0.16,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
567,max,0.0,99.0,585000.0,432567.0,45864.0,405000.0,0.14,37.0,24980.0,17531.0,0.72,0.07,3.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.1, 0.14]"
568,mean,0.0,94.99046038987971,271357.08295313147,313184.23641642474,15118.106594773953,194388.00207382828,0.08129821650767313,21.66155122355869,22310.579427623394,1318.804645375363,0.05998340937370385,0.022795520530900344,0.01907922024056408,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
569,min,0.0,61.0,0.0,254799.0,7371.0,89550.0,0.01,8.0,20580.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
570,q10,0.0,90.0,225000.0,269550.0,10796.0,135000.0,0.06,16.0,20879.0,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
571,q25,0.0,94.0,225000.0,275040.0,12728.5,157500.0,0.07,19.0,21383.5,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
572,median,0.0,96.0,265500.0,299250.0,14548.0,180000.0,0.08,20.0,22185.0,0.0,0.0,0.02,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
573,q75,0.0,98.0,297000.0,341280.0,16875.0,225000.0,0.1,26.0,23187.5,1069.5,0.05,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
574,q90,0.0,98.0,346500.0,382500.0,20192.0,270000.0,0.1,28.0,23936.0,4622.0,0.21,0.05,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
575,max,0.0,99.0,675000.0,432567.0,33970.0,1575000.0,0.1,38.0,24963.0,17522.0,0.71,0.07,2.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
576,mean,0.0,94.5,280764.67255434784,320600.8525815217,19626.622282608696,89118.63315217392,0.2214741847826084,17.582201086956523,22455.143342391304,562.9504076086956,0.025754076086956523,0.020557065217391444,0.018342391304347828,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
577,min,0.0,58.0,184500.0,254799.0,8757.0,36000.0,0.2,8.0,20581.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
578,q10,0.0,88.1,225000.0,269550.0,13378.0,58500.0,0.2,10.0,20982.1,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
579,q25,0.0,94.0,238500.0,280170.0,15587.0,67500.0,0.21,14.0,21524.5,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
580,median,0.0,96.0,270000.0,306000.0,18254.0,81000.0,0.22,18.0,22361.0,0.0,0.0,0.02,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
581,q75,0.0,98.0,315000.0,360000.0,22599.0,108000.0,0.24,21.0,23371.5,0.0,0.0,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
582,q90,0.0,98.0,360000.0,398160.0,28242.0,135000.0,0.25,24.0,23985.0,1545.2000000000007,0.07,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
583,max,0.0,99.0,432000.0,432567.0,44901.0,202500.0,0.25,36.0,25170.0,15890.0,0.69,0.07,3.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.19, 0.25]"
584,mean,0.0,94.63931827189853,283264.44470868015,321458.6749900912,17649.667459373763,106873.77090764962,0.16618707887435658,19.234641300039634,22376.570352754658,848.1101862861673,0.03873166864843445,0.0207847800237815,0.020214030915576695,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
585,min,0.0,57.0,0.0,254799.0,8721.0,45000.0,0.15,8.0,20582.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
586,q10,0.0,89.0,225000.0,269550.0,12351.6,72000.0,0.15,13.0,20916.0,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
587,q25,0.0,93.0,238500.0,278662.5,13918.5,90000.0,0.15,16.0,21467.0,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
588,median,0.0,96.0,270000.0,312768.0,16713.0,99000.0,0.16,20.0,22284.0,0.0,0.0,0.02,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
589,q75,0.0,98.0,324000.0,360000.0,20250.0,121500.0,0.18,21.0,23259.0,0.0,0.0,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
590,q90,0.0,98.0,360000.0,405000.0,24401.600000000006,144000.0,0.19,26.0,23936.8,2744.800000000002,0.12,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
591,max,0.0,99.0,432000.0,432567.0,42448.0,270000.0,0.19,37.0,25151.0,15791.0,0.7,0.07,3.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.14, 0.19]"
592,mean,0.0,94.56696070569366,285204.6615878107,321988.81796311145,21257.55974338412,67153.7858861267,0.32661587810745707,16.50521251002406,22415.914995990377,287.99117882919006,0.0131916599839615,0.020529270248596694,0.020048115477145148,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
593,min,0.0,46.0,0.0,254799.0,9324.0,27000.0,0.26,8.0,20582.0,0.0,0.0,0.0,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
594,q10,0.0,89.0,225000.0,267102.0,13437.0,40500.0,0.26,10.0,20955.6,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
595,q25,0.0,93.0,238500.0,278613.0,16011.0,49500.0,0.28,13.0,21481.0,0.0,0.0,0.01,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
596,median,0.0,96.0,270000.0,308462.0,19395.0,63000.0,0.3,16.0,22375.0,0.0,0.0,0.02,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
597,q75,0.0,98.0,319500.0,360000.0,26168.0,81000.0,0.35,20.0,23305.0,0.0,0.0,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
598,q90,0.0,98.0,360000.0,403149.8,30687.600000000006,103500.0,0.41,23.0,23806.4,0.0,0.0,0.03,0.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
599,max,0.0,99.0,432000.0,432567.0,49428.0,157500.0,0.91,37.0,25099.0,15661.0,0.69,0.07,3.0,"(254700.0, 432567.0]","(20579.0, 25229.0]","(0.25, 2.0]"
600,mean,0.0,92.10209627329192,459337.6156832298,513035.31948757765,25151.712732919255,200038.17313664596,0.12626940993788763,21.730978260869566,15916.0799689441,2597.981754658385,0.16342391304347773,0.022740683229813933,0.4968944099378882,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
601,min,0.0,41.0,0.0,432662.0,11871.0,90000.0,0.11,8.0,14546.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
602,q10,0.0,83.0,396000.0,450000.0,17154.0,135000.0,0.11,15.0,14798.5,329.5,0.02,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
603,q25,0.0,90.0,450000.0,454500.0,21096.0,157500.0,0.12,19.0,15245.75,877.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
604,median,0.0,95.0,450000.0,517500.0,24462.0,193500.0,0.13,20.0,15859.0,1917.5,0.12,0.02,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
605,q75,0.0,97.0,472500.0,545040.0,28408.0,225000.0,0.14,25.0,16616.25,3649.0,0.23,0.03,1.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
606,q90,0.0,98.0,540000.0,585000.0,32553.0,270000.0,0.14,31.0,17080.5,5969.5,0.38,0.04,2.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
607,max,0.0,99.0,630000.0,616500.0,59526.0,472500.0,0.14,45.0,17366.0,10618.0,0.62,0.07,6.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.1, 0.14]"
608,mean,0.0,92.91360294117646,458202.7775735294,509467.5226715686,22793.45036764706,289854.0361519608,0.08263480392156815,23.875,15888.283088235294,2721.287990196078,0.17115808823529424,0.024240196078431614,0.5214460784313726,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
609,min,0.0,32.0,283500.0,432662.0,11556.0,112500.0,0.01,8.0,14550.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
610,q10,0.0,84.0,405000.0,450000.0,15790.5,180000.0,0.06,17.0,14798.1,384.4000000000001,0.02,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
611,q25,0.0,91.0,450000.0,451788.75,18022.0,225000.0,0.07,20.0,15183.0,974.0,0.06,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
612,median,0.0,95.0,450000.0,513531.0,22216.0,270000.0,0.09,23.0,15869.0,2106.5,0.13,0.02,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
613,q75,0.0,97.0,472500.0,545040.0,26130.25,328500.0,0.1,28.0,16561.25,3833.5,0.24,0.03,1.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
614,q90,0.0,98.0,526500.0,576760.5000000001,29948.800000000007,417150.0000000012,0.1,34.0,17051.9,6341.300000000001,0.4,0.05,2.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
615,max,0.0,99.0,675000.0,615110.0,59175.0,1665000.0,0.1,38.0,17365.0,9998.0,0.59,0.07,5.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
616,mean,0.0,90.2088785046729,457461.5761682243,517638.64953271026,29878.255140186917,135824.4406542056,0.2212383177570102,18.8411214953271,15903.61308411215,2493.057476635514,0.1567149532710276,0.021144859813084387,0.48878504672897194,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
617,min,0.0,32.0,225000.0,432662.0,10728.0,54000.0,0.2,8.0,14547.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
618,q10,0.0,77.0,414000.0,450000.0,20121.7,90000.0,0.2,11.0,14824.8,318.8,0.02,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
619,q25,0.0,88.0,450000.0,477000.0,23319.0,112500.0,0.21,15.0,15202.25,862.75,0.05,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
620,median,0.0,93.0,450000.0,521280.0,27518.0,135000.0,0.22,19.0,15878.5,1895.0,0.12,0.02,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
621,q75,0.0,96.0,468000.0,547341.0,34173.0,157500.0,0.24,21.0,16585.75,3355.25,0.21,0.03,1.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
622,q90,0.0,98.0,495000.0,585000.0,44726.0,202500.0,0.25,26.0,17045.0,5635.300000000002,0.36,0.04,2.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
623,max,0.0,99.0,616500.0,616500.0,71456.0,360000.0,0.25,45.0,17362.0,10361.0,0.61,0.07,4.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.19, 0.25]"
624,mean,0.0,90.8678459937565,460460.49601109955,516213.32986472425,27026.575789108567,162015.38397502602,0.1678806798473833,20.514394727714187,15879.300381547,2577.012486992716,0.16202913631633617,0.020634755463059557,0.4890738813735692,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
625,min,0.0,33.0,283500.0,432662.0,11871.0,67500.0,0.15,8.0,14546.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
626,q10,0.0,79.0,405000.0,450000.0,18190.4,112500.0,0.15,14.0,14796.0,312.2,0.02,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
627,q25,0.0,89.0,450000.0,472500.0,21868.0,135000.0,0.16,17.0,15171.0,816.0,0.05,0.01,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
628,median,0.0,94.0,454500.0,521280.0,25803.0,157500.0,0.17,20.0,15843.0,1869.0,0.12,0.02,0.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
629,q75,0.0,97.0,472500.0,545040.0,30292.0,180000.0,0.18,23.0,16567.5,3603.0,0.23,0.03,1.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
630,q90,0.0,98.0,540000.0,585000.0,37201.0,225000.0,0.19,28.0,17022.8,6179.400000000001,0.39,0.04,2.0,"(432567.0, 616500.0]","(14545.0, 17366.0]","(0.14, 0.19]"
